,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
44883,312759,es,10,0.51,Gilberto R. Limón,https://es.wikipedia.org/wiki/Gilberto R. Limón,,,,,,,,,
1656150,2011766,es,10,0.51,Beta bloqueadores,https://es.wikipedia.org/wiki/Beta bloqueadores,,,,,,,,,
1326204,7208215,es,10,0.51,Turismo en la Luna,https://es.wikipedia.org/wiki/Turismo en la Luna,,,,,,,,,
1243832,6526962,es,10,0.51,Borrando a papá,https://es.wikipedia.org/wiki/Borrando a papá,,,,,,,,,
746612,4600287,es,10,0.51,Universal Music Group,https://es.wikipedia.org/wiki/Universal Music Group,,,,,,,,,
1801799,2392074,es,10,0.51,Acoso sexual,https://es.wikipedia.org/wiki/Acoso sexual,,,,,,,,,
1346046,904070,es,10,0.51,Lutita bituminosa,https://es.wikipedia.org/wiki/Lutita bituminosa,,,,,,,,,
336133,2685839,es,10,0.51,Flora en el Perú,https://es.wikipedia.org/wiki/Flora en el Perú,,,,,,,,,
1461548,1320747,es,10,0.51,Abbey Theatre,https://es.wikipedia.org/wiki/Abbey Theatre,,,,,,,,,
1215388,6383772,es,10,0.51,Sábado (novela),https://es.wikipedia.org/wiki/Sábado (novela),,,,,,,,,
1454563,1292307,es,10,0.51,Zakk Wylde,https://es.wikipedia.org/wiki/Zakk Wylde,,,,,,,,,
1615289,1881716,es,10,0.51,Basilosaurus,https://es.wikipedia.org/wiki/Basilosaurus,,,,,,,,,
1530846,1563234,es,10,0.51,Indumentaria eclesiástica,https://es.wikipedia.org/wiki/Indumentaria eclesiástica,,,,,,,,,
1393618,1065053,es,10,0.51,Longinos Navás Ferrer,https://es.wikipedia.org/wiki/Longinos Navás Ferrer,,,,,,,,,
1001190,5571344,es,10,0.51,Modelia,https://es.wikipedia.org/wiki/Modelia,,,,,,,,,
1832,195081,es,71,0.9,Bandera de Chile/Archivo 01,https://es.wikipedia.org/wiki/Bandera de Chile/Archivo 01,,,,,,,,,
7221,210076,es,71,0.9,Historia de Colombia,https://es.wikipedia.org/wiki/Historia de Colombia,,,,,,,,,
10832,221014,es,71,0.9,Alanis Morissette,https://es.wikipedia.org/wiki/Alanis Morissette,,,,,,,,,
25593,260866,es,71,0.9,Club Sporting Cristal,https://es.wikipedia.org/wiki/Club Sporting Cristal,,,,,,,,,
25904,261615,es,71,0.9,Saltillo,https://es.wikipedia.org/wiki/Saltillo,,,,,,,,,
34868,285107,es,71,0.9,Constitución Política de los Estados Unidos Mexicanos (1917),https://es.wikipedia.org/wiki/Constitución Política de los Estados Unidos Mexicanos (1917),,,,,,,,,
38256,294643,es,71,0.9,Gramática del español,https://es.wikipedia.org/wiki/Gramática del español,,,,,,,,,
38810,296446,es,71,0.9,Astronomía,https://es.wikipedia.org/wiki/Astronomía,,,,,,,,,
39593,298698,es,71,0.9,Café,https://es.wikipedia.org/wiki/Café,,,,,,,,,
47819,320736,es,71,0.9,Leopoldo Fortunato Galtieri,https://es.wikipedia.org/wiki/Leopoldo Fortunato Galtieri,,,,,,,,,
60839,357157,es,71,0.9,Fútbol sala,https://es.wikipedia.org/wiki/Fútbol sala,,,,,,,,,
78597,411667,es,71,0.9,Burbuja inmobiliaria en España,https://es.wikipedia.org/wiki/Burbuja inmobiliaria en España,,,,,,,,,
80206,416950,es,71,0.9,Engranaje,https://es.wikipedia.org/wiki/Engranaje,,,,,,,,,
84030,429627,es,71,0.9,Instituto Tecnológico y de Estudios Superiores de Monterrey,https://es.wikipedia.org/wiki/Instituto Tecnológico y de Estudios Superiores de Monterrey,,,,,,,,,
91520,451702,es,71,0.9,Interfaz gráfica de usuario,https://es.wikipedia.org/wiki/Interfaz gráfica de usuario,,,,,,,,,
100331,481133,es,71,0.9,Cuart de Poblet,https://es.wikipedia.org/wiki/Cuart de Poblet,,,,,,,,,
107464,505096,es,71,0.9,Rodolfo Walsh,https://es.wikipedia.org/wiki/Rodolfo Walsh,,,,,,,,,
118675,546182,es,71,0.9,Violeta Parra,https://es.wikipedia.org/wiki/Violeta Parra,,,,,,,,,
122494,561547,es,71,0.9,Civilización incaica,https://es.wikipedia.org/wiki/Civilización incaica,,,,,,,,,
129944,590984,es,71,0.9,Leyes fonéticas del indoeuropeo,https://es.wikipedia.org/wiki/Leyes fonéticas del indoeuropeo,,,,,,,,,
199905,809802,es,71,0.9,Enlace covalente,https://es.wikipedia.org/wiki/Enlace covalente,,,,,,,,,
211999,852091,es,71,0.9,Artur Mas,https://es.wikipedia.org/wiki/Artur Mas,,,,,,,,,
218032,4812,es,71,0.9,Organización territorial de México,https://es.wikipedia.org/wiki/Organización territorial de México,,,,,,,,,
228796,25402,es,71,0.9,Teoría de conjuntos,https://es.wikipedia.org/wiki/Teoría de conjuntos,,,,,,,,,
232239,32254,es,71,0.9,Insecta,https://es.wikipedia.org/wiki/Insecta,,,,,,,,,
232534,32893,es,71,0.9,Oceanía,https://es.wikipedia.org/wiki/Oceanía,,,,,,,,,
234196,36473,es,71,0.9,Moldavia/Archivo 1,https://es.wikipedia.org/wiki/Moldavia/Archivo 1,,,,,,,,,
238105,45761,es,71,0.9,Biblioteca de Alejandría,https://es.wikipedia.org/wiki/Biblioteca de Alejandría,,,,,,,,,
238109,45768,es,71,0.9,Carbón,https://es.wikipedia.org/wiki/Carbón,,,,,,,,,
239771,50130,es,71,0.9,Isabel II del Reino Unido,https://es.wikipedia.org/wiki/Isabel II del Reino Unido,,,,,,,,,
242793,58278,es,71,0.9,Dengue,https://es.wikipedia.org/wiki/Dengue,,,,,,,,,
245012,64003,es,71,0.9,IBM,https://es.wikipedia.org/wiki/IBM,,,,,,,,,
249852,77052,es,71,0.9,Himno de Riego,https://es.wikipedia.org/wiki/Himno de Riego,,,,,,,,,
250799,79241,es,71,0.9,Diabetes mellitus,https://es.wikipedia.org/wiki/Diabetes mellitus,,,,,,,,,
255207,90618,es,71,0.9,Sueño,https://es.wikipedia.org/wiki/Sueño,,,,,,,,,
264190,117950,es,71,0.9,Genocidio,https://es.wikipedia.org/wiki/Genocidio,,,,,,,,,
265571,122081,es,71,0.9,Idioma japonés,https://es.wikipedia.org/wiki/Idioma japonés,,,,,,,,,
267788,128374,es,71,0.9,Sudario de Turín/Archivo 1,https://es.wikipedia.org/wiki/Sudario de Turín/Archivo 1,,,,,,,,,
268614,130700,es,71,0.9,Friends,https://es.wikipedia.org/wiki/Friends,,,,,,,,,
270898,136923,es,71,0.9,José María Morelos,https://es.wikipedia.org/wiki/José María Morelos,,,,,,,,,
271515,138655,es,71,0.9,Mitología nórdica,https://es.wikipedia.org/wiki/Mitología nórdica,,,,,,,,,
272564,141705,es,71,0.9,Ornithorhynchus anatinus,https://es.wikipedia.org/wiki/Ornithorhynchus anatinus,,,,,,,,,
273043,143082,es,71,0.9,Miguel Grau Seminario,https://es.wikipedia.org/wiki/Miguel Grau Seminario,,,,,,,,,
281886,166873,es,71,0.9,Budismo tibetano,https://es.wikipedia.org/wiki/Budismo tibetano,,,,,,,,,
289426,185914,es,71,0.9,Oasis (banda),https://es.wikipedia.org/wiki/Oasis (banda),,,,,,,,,
290553,188904,es,71,0.9,Postmodernidad,https://es.wikipedia.org/wiki/Postmodernidad,,,,,,,,,
398523,3043377,es,71,0.9,Policía Metropolitana de Buenos Aires,https://es.wikipedia.org/wiki/Policía Metropolitana de Buenos Aires,,,,,,,,,
617508,4201456,es,71,0.9,Prisilla Rivera,https://es.wikipedia.org/wiki/Prisilla Rivera,,,,,,,,,
773448,4692704,es,71,0.9,La viuda joven,https://es.wikipedia.org/wiki/La viuda joven,,,,,,,,,
886798,5058094,es,71,0.9,Bardo,https://es.wikipedia.org/wiki/Bardo,,,,,,,,,
1090510,5821584,es,71,0.9,Reforma Judicial de 2013 en Argentina,https://es.wikipedia.org/wiki/Reforma Judicial de 2013 en Argentina,,,,,,,,,
1110082,5902779,es,71,0.9,Conflicto diplomático entre Sudamérica y Europa de 2013,https://es.wikipedia.org/wiki/Conflicto diplomático entre Sudamérica y Europa de 2013,,,,,,,,,
1338107,873387,es,71,0.9,World Heavyweight Championship (WWE),https://es.wikipedia.org/wiki/World Heavyweight Championship (WWE),,,,,,,,,
1366716,971700,es,71,0.9,Monasterio de Poblet/Candidatura a destacado,https://es.wikipedia.org/wiki/Monasterio de Poblet/Candidatura a destacado,,,,,,,,,
1374518,1002816,es,71,0.9,Colonización antioqueña/Candidatura a destacado,https://es.wikipedia.org/wiki/Colonización antioqueña/Candidatura a destacado,,,,,,,,,
1409551,1116965,es,71,0.9,Ojo humano,https://es.wikipedia.org/wiki/Ojo humano,,,,,,,,,
1410390,1120255,es,71,0.9,Rebelión de los pericúes,https://es.wikipedia.org/wiki/Rebelión de los pericúes,,,,,,,,,
1463232,1327784,es,71,0.9,Karim Benzema,https://es.wikipedia.org/wiki/Karim Benzema,,,,,,,,,
1490545,1416186,es,71,0.9,Condiciones de trabajo en España/Candidatura a destacado,https://es.wikipedia.org/wiki/Condiciones de trabajo en España/Candidatura a destacado,,,,,,,,,
1496008,1436295,es,71,0.9,Segunda Guerra Civil de la República de Roma/Candidatura a destacado,https://es.wikipedia.org/wiki/Segunda Guerra Civil de la República de Roma/Candidatura a destacado,,,,,,,,,
1508981,1482565,es,71,0.9,Fascismo/Candidatura a destacado,https://es.wikipedia.org/wiki/Fascismo/Candidatura a destacado,,,,,,,,,
1537228,1588303,es,71,0.9,Manual de supervivencia escolar de Ned,https://es.wikipedia.org/wiki/Manual de supervivencia escolar de Ned,,,,,,,,,
1574086,1738429,es,71,0.9,María Dolores de Cospedal,https://es.wikipedia.org/wiki/María Dolores de Cospedal,,,,,,,,,
1652945,1996941,es,71,0.9,Grupo de los 20 (países industrializados y emergentes),https://es.wikipedia.org/wiki/Grupo de los 20 (países industrializados y emergentes),,,,,,,,,
1785302,2340914,es,71,0.9,Escultura del Renacimiento en España,https://es.wikipedia.org/wiki/Escultura del Renacimiento en España,,,,,,,,,
196115,797559,es,72,0.9,Catedral del Salvador de Zaragoza,https://es.wikipedia.org/wiki/Catedral del Salvador de Zaragoza,,,,,,,,,
71128,387649,es,72,0.9,Economía de España,https://es.wikipedia.org/wiki/Economía de España,,,,,,,,,
396794,3032956,es,72,0.9,Comunidad Valenciana,https://es.wikipedia.org/wiki/Comunidad Valenciana,,,,,,,,,
843909,4882506,es,72,0.9,Hit the Lights (canción de Selena Gomez & The Scene),https://es.wikipedia.org/wiki/Hit the Lights (canción de Selena Gomez & The Scene),,,,,,,,,
1512643,1495238,es,72,0.9,Enzima,https://es.wikipedia.org/wiki/Enzima,,,,,,,,,
453832,3345900,es,72,0.9,Clase Yamato,https://es.wikipedia.org/wiki/Clase Yamato,,,,,,,,,
381882,2926254,es,72,0.9,Triángulo,https://es.wikipedia.org/wiki/Triángulo,,,,,,,,,
1573494,1737065,es,72,0.9,Crepúsculo (película de 2008),https://es.wikipedia.org/wiki/Crepúsculo (película de 2008),,,,,,,,,
102339,487564,es,72,0.9,Mérida (Yucatán),https://es.wikipedia.org/wiki/Mérida (Yucatán),,,,,,,,,
902943,5129476,es,72,0.9,Angel (canción de Madonna),https://es.wikipedia.org/wiki/Angel (canción de Madonna),,,,,,,,,
452558,3338156,es,72,0.9,Michael Jackson/Archivo 3,https://es.wikipedia.org/wiki/Michael Jackson/Archivo 3,,,,,,,,,
1723040,2225167,es,72,0.9,Izquierda Republicana (contemporánea),https://es.wikipedia.org/wiki/Izquierda Republicana (contemporánea),,,,,,,,,
283486,170854,es,72,0.9,Coslada,https://es.wikipedia.org/wiki/Coslada,,,,,,,,,
34418,283648,es,72,0.9,Dragón,https://es.wikipedia.org/wiki/Dragón,,,,,,,,,
171973,721738,es,72,0.9,Lisboa/Candidatura a destacado,https://es.wikipedia.org/wiki/Lisboa/Candidatura a destacado,,,,,,,,,
1802910,2396265,es,72,0.9,La Fuente de la Gracia,https://es.wikipedia.org/wiki/La Fuente de la Gracia,,,,,,,,,
3188,199031,es,72,0.9,Futbolín,https://es.wikipedia.org/wiki/Futbolín,,,,,,,,,
12882,226905,es,72,0.9,Especismo,https://es.wikipedia.org/wiki/Especismo,,,,,,,,,
201021,813783,es,72,0.9,Alexander Graham Bell,https://es.wikipedia.org/wiki/Alexander Graham Bell,,,,,,,,,
2723,197868,es,72,0.9,Occidente,https://es.wikipedia.org/wiki/Occidente,,,,,,,,,
193789,789589,es,72,0.9,ROCK 101,https://es.wikipedia.org/wiki/ROCK 101,,,,,,,,,
269964,134434,es,72,0.9,Himno de Galicia,https://es.wikipedia.org/wiki/Himno de Galicia,,,,,,,,,
858885,4944438,es,72,0.9,Hellraiser (novela),https://es.wikipedia.org/wiki/Hellraiser (novela),,,,,,,,,
119464,549355,es,72,0.9,Catedral de Santa María de Toledo,https://es.wikipedia.org/wiki/Catedral de Santa María de Toledo,,,,,,,,,
140932,624675,es,72,0.9,Gonzalo Higuaín,https://es.wikipedia.org/wiki/Gonzalo Higuaín,,,,,,,,,
14761,232029,es,72,0.9,Aire,https://es.wikipedia.org/wiki/Aire,,,,,,,,,
281145,165042,es,72,0.9,Mujer,https://es.wikipedia.org/wiki/Mujer,,,,,,,,,
15232,233225,es,72,0.9,Vanguardismo,https://es.wikipedia.org/wiki/Vanguardismo,,,,,,,,,
1162,193407,es,72,0.9,Oído absoluto,https://es.wikipedia.org/wiki/Oído absoluto,,,,,,,,,
1484193,1395676,es,72,0.9,Historia de la tuberculosis/Candidatura a destacado,https://es.wikipedia.org/wiki/Historia de la tuberculosis/Candidatura a destacado,,,,,,,,,
2369,196741,es,72,0.9,Luz,https://es.wikipedia.org/wiki/Luz,,,,,,,,,
1438245,1229344,es,72,0.9,Kakashi Hatake,https://es.wikipedia.org/wiki/Kakashi Hatake,,,,,,,,,
1515080,1504206,es,72,0.9,Montehermoso,https://es.wikipedia.org/wiki/Montehermoso,,,,,,,,,
236289,41505,es,72,0.9,Pandemia,https://es.wikipedia.org/wiki/Pandemia,,,,,,,,,
1620302,1902624,es,72,0.9,Lidia,https://es.wikipedia.org/wiki/Lidia,,,,,,,,,
