,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
98761,171335,no,10,0.51,Verdiløs forskning,https://no.wikipedia.org/wiki/Verdiløs forskning,0,0,«Verdiløs forskning» versus «junk science»,1,1,1,0,0,
341924,629751,no,10,0.51,Georg Friedrich Händel,https://no.wikipedia.org/wiki/Georg Friedrich Händel,0,0,,4,1,1,0,0,bullets
341924,629751,no,10,0.51,Georg Friedrich Händel,https://no.wikipedia.org/wiki/Georg Friedrich Händel,0,0,Språk,3,2,3,0,1,
92803,160983,no,10,0.51,Hjalmar Johansen,https://no.wikipedia.org/wiki/Hjalmar Johansen,0,0,de:Einsamkeit (Insel),1,1,1,0,0,
92803,160983,no,10,0.51,Hjalmar Johansen,https://no.wikipedia.org/wiki/Hjalmar Johansen,0,0,Hva er riktig dødsdato?[rediger kilde],3,2,3,0,1,
92803,160983,no,10,0.51,Hjalmar Johansen,https://no.wikipedia.org/wiki/Hjalmar Johansen,0,0,Konflikten med Amundsen,1,1,1,0,0,
61776,100466,no,10,0.51,Herman Wildenvey,https://no.wikipedia.org/wiki/Herman Wildenvey,0,0,,2,2,2,0,1,
61776,100466,no,10,0.51,Herman Wildenvey,https://no.wikipedia.org/wiki/Herman Wildenvey,0,0,Ukomplett bibliografi?,2,2,2,0,1,
249350,457309,no,10,0.51,Panteisme,https://no.wikipedia.org/wiki/Panteisme,0,0,,6,2,3,0,2,unsigned
249350,457309,no,10,0.51,Panteisme,https://no.wikipedia.org/wiki/Panteisme,0,0,platon og panteisme,1,1,1,0,0,
147496,279392,no,10,0.51,Skepsis (organisasjon),https://no.wikipedia.org/wiki/Skepsis (organisasjon),0,0,På andre språk,1,1,1,0,0,
147496,279392,no,10,0.51,Skepsis (organisasjon),https://no.wikipedia.org/wiki/Skepsis (organisasjon),0,0,Kvalitet,2,2,2,0,1,
147496,279392,no,10,0.51,Skepsis (organisasjon),https://no.wikipedia.org/wiki/Skepsis (organisasjon),0,0,Filosofi,1,1,1,0,0,
351087,651412,no,10,0.51,Nasjonal sikkerhetsmyndighet,https://no.wikipedia.org/wiki/Nasjonal sikkerhetsmyndighet,0,0,Nøyaktighet,1,1,1,0,0,
351087,651412,no,10,0.51,Nasjonal sikkerhetsmyndighet,https://no.wikipedia.org/wiki/Nasjonal sikkerhetsmyndighet,0,0,Organisering,1,1,1,0,0,
354105,657541,no,10,0.51,Stefamilie,https://no.wikipedia.org/wiki/Stefamilie,0,0,Låst,2,2,1,0,0,
354105,657541,no,10,0.51,Stefamilie,https://no.wikipedia.org/wiki/Stefamilie,0,0,Daly & Wilson,6,4,6,0,1,
128480,232639,no,10,0.51,Anslag,https://no.wikipedia.org/wiki/Anslag,0,0,,4,3,4,0,1,
128480,232639,no,10,0.51,Anslag,https://no.wikipedia.org/wiki/Anslag,0,0,Fenomenet er reelt i mange kunstarter - men under hvilket navn? Orakelkonsultasjon eller Tinget?,1,1,1,0,0,
128480,232639,no,10,0.51,Anslag,https://no.wikipedia.org/wiki/Anslag,0,0,Anlag er nok det rette orden innen filmdramaturgi.,1,1,1,0,0,
128480,232639,no,10,0.51,Anslag,https://no.wikipedia.org/wiki/Anslag,0,0,Dette ble litt mer rett,2,2,2,0,1,
449103,888891,no,10,0.51,Green Lantern,https://no.wikipedia.org/wiki/Green Lantern,0,0,,8,3,4,0,2,
83901,143415,no,10,0.51,Richard Herrmann,https://no.wikipedia.org/wiki/Richard Herrmann,0,0,,5,2,2,0,1,
83901,143415,no,10,0.51,Richard Herrmann,https://no.wikipedia.org/wiki/Richard Herrmann,0,0,Biografi om Richard Herrmann,2,2,2,0,1,
311090,568632,no,10,0.51,Team CSC Saxo Bank,https://no.wikipedia.org/wiki/Team CSC Saxo Bank,0,0,Røde lenker,0,0,0,0,0,unsigned
290916,533719,no,10,0.51,Embedsmann,https://no.wikipedia.org/wiki/Embedsmann,0,0,,3,3,3,0,1,
290916,533719,no,10,0.51,Embedsmann,https://no.wikipedia.org/wiki/Embedsmann,0,0,Riksmål,3,3,3,0,1,
290916,533719,no,10,0.51,Embedsmann,https://no.wikipedia.org/wiki/Embedsmann,0,0,Tyskland,1,1,1,0,0,
47093,76145,no,10,0.51,Terry Pratchett,https://no.wikipedia.org/wiki/Terry Pratchett,0,0,,5,4,2,0,2,
47093,76145,no,10,0.51,Terry Pratchett,https://no.wikipedia.org/wiki/Terry Pratchett,0,0,Bedre referanser?,1,1,1,0,0,
59981,97124,no,10,0.51,Hyperion (organisasjon),https://no.wikipedia.org/wiki/Hyperion (organisasjon),0,0,,6,6,6,0,1,
59981,97124,no,10,0.51,Hyperion (organisasjon),https://no.wikipedia.org/wiki/Hyperion (organisasjon),0,0,Kilder,1,1,1,0,0,
238162,438356,no,10,0.51,Tåke,https://no.wikipedia.org/wiki/Tåke,0,0,,7,3,7,0,1,
22613,35583,no,10,0.51,Camden (distrikt),https://no.wikipedia.org/wiki/Camden (distrikt),,,,,,,,,
545324,1167480,no,10,0.51,«Wyvern»,https://no.wikipedia.org/wiki/«Wyvern»,,,,,,,,,
564799,1211395,no,10,0.51,Astacus,https://no.wikipedia.org/wiki/Astacus,,,,,,,,,
148738,282560,no,10,0.51,Iljusjin,https://no.wikipedia.org/wiki/Iljusjin,,,,,,,,,
143115,267022,no,10,0.51,Tara (buddhisme),https://no.wikipedia.org/wiki/Tara (buddhisme),,,,,,,,,
141959,264212,no,10,0.51,Tøyenbadet,https://no.wikipedia.org/wiki/Tøyenbadet,,,,,,,,,
247625,454613,no,10,0.51,Linkin Parks diskografi,https://no.wikipedia.org/wiki/Linkin Parks diskografi,,,,,,,,,
465171,929136,no,10,0.51,Eurovision Song Contest 2012,https://no.wikipedia.org/wiki/Eurovision Song Contest 2012,,,,,,,,,
178379,336149,no,10,0.51,Fredrik Jensen,https://no.wikipedia.org/wiki/Fredrik Jensen,,,,,,,,,
189827,355543,no,10,0.51,Aftenpostens gullmedalje,https://no.wikipedia.org/wiki/Aftenpostens gullmedalje,,,,,,,,,
329918,603993,no,10,0.51,Skillebekk,https://no.wikipedia.org/wiki/Skillebekk,,,,,,,,,
317813,580213,no,10,0.51,Tristanalbatross,https://no.wikipedia.org/wiki/Tristanalbatross,,,,,,,,,
59555,96451,no,10,0.51,Otto von Bismarck,https://no.wikipedia.org/wiki/Otto von Bismarck,,,,,,,,,
408892,792951,no,10,0.51,Skarptromme,https://no.wikipedia.org/wiki/Skarptromme,,,,,,,,,
254765,467757,no,10,0.51,Internasjonal humanitær rett,https://no.wikipedia.org/wiki/Internasjonal humanitær rett,,,,,,,,,
250191,458816,no,10,0.51,Subprime-krisen,https://no.wikipedia.org/wiki/Subprime-krisen,,,,,,,,,
368046,686224,no,10,0.51,Rocky Lekaj,https://no.wikipedia.org/wiki/Rocky Lekaj,,,,,,,,,
210691,387799,no,10,0.51,Steffen Iversen,https://no.wikipedia.org/wiki/Steffen Iversen,,,,,,,,,
392511,746752,no,10,0.51,Richard Kongsteien,https://no.wikipedia.org/wiki/Richard Kongsteien,,,,,,,,,
184951,347519,no,10,0.51,Rossbarrieren,https://no.wikipedia.org/wiki/Rossbarrieren,,,,,,,,,
102088,176925,no,10,0.51,Blink (nettsamfunn),https://no.wikipedia.org/wiki/Blink (nettsamfunn),,,,,,,,,
107762,187653,no,10,0.51,Maurits Hansen,https://no.wikipedia.org/wiki/Maurits Hansen,,,,,,,,,
8672,14359,no,10,0.51,Liste over geografiske navn,https://no.wikipedia.org/wiki/Liste over geografiske navn,,,,,,,,,
93538,162300,no,10,0.51,Skjetten,https://no.wikipedia.org/wiki/Skjetten,,,,,,,,,
64596,104996,no,10,0.51,Profesjonell golf,https://no.wikipedia.org/wiki/Profesjonell golf,,,,,,,,,
379591,713059,no,10,0.51,Ismail Kadaré,https://no.wikipedia.org/wiki/Ismail Kadaré,,,,,,,,,
140566,260579,no,10,0.51,Det nordlige Amerika,https://no.wikipedia.org/wiki/Det nordlige Amerika,,,,,,,,,
119413,212340,no,10,0.51,Grønnvier,https://no.wikipedia.org/wiki/Grønnvier,,,,,,,,,
584862,1260751,no,10,0.51,Fosen Yard,https://no.wikipedia.org/wiki/Fosen Yard,,,,,,,,,
121322,216364,no,10,0.51,Rein,https://no.wikipedia.org/wiki/Rein,,,,,,,,,
355229,659405,no,10,0.51,Michael Laitman,https://no.wikipedia.org/wiki/Michael Laitman,,,,,,,,,
96965,168111,no,10,0.51,Skip,https://no.wikipedia.org/wiki/Skip,,,,,,,,,
401451,774346,no,10,0.51,Liste over stasjoner på T-banen i Oslo,https://no.wikipedia.org/wiki/Liste over stasjoner på T-banen i Oslo,,,,,,,,,
152860,289820,no,10,0.51,Middelalderballade,https://no.wikipedia.org/wiki/Middelalderballade,,,,,,,,,
487680,996592,no,10,0.51,Skrukketroll,https://no.wikipedia.org/wiki/Skrukketroll,,,,,,,,,
51153,82644,no,10,0.51,Trombone,https://no.wikipedia.org/wiki/Trombone,,,,,,,,,
441865,873752,no,10,0.51,De fire frihetene,https://no.wikipedia.org/wiki/De fire frihetene,,,,,,,,,
183342,344879,no,10,0.51,Det britiske imperiet,https://no.wikipedia.org/wiki/Det britiske imperiet,,,,,,,,,
359651,667992,no,10,0.51,Det demokratiske parti (Japan),https://no.wikipedia.org/wiki/Det demokratiske parti (Japan),,,,,,,,,
561543,1204796,no,10,0.51,Sognefjorden,https://no.wikipedia.org/wiki/Sognefjorden,,,,,,,,,
578080,1243957,no,10,0.51,Nils Fredrik Rønnbeck,https://no.wikipedia.org/wiki/Nils Fredrik Rønnbeck,,,,,,,,,
623907,1378815,no,10,0.51,J.C. Dahl,https://no.wikipedia.org/wiki/J.C. Dahl,,,,,,,,,
104033,180443,no,10,0.51,Zevs,https://no.wikipedia.org/wiki/Zevs,,,,,,,,,
189599,355211,no,10,0.51,Mornai Tea Estate,https://no.wikipedia.org/wiki/Mornai Tea Estate,,,,,,,,,
414961,804967,no,10,0.51,Berge Gerdt Larsen,https://no.wikipedia.org/wiki/Berge Gerdt Larsen,,,,,,,,,
327610,598553,no,10,0.51,Byregioner i Norge,https://no.wikipedia.org/wiki/Byregioner i Norge,,,,,,,,,
301600,552217,no,10,0.51,Skandale i Bøhmen og andre Sherlock Holmes-eventyr,https://no.wikipedia.org/wiki/Skandale i Bøhmen og andre Sherlock Holmes-eventyr,,,,,,,,,
174090,329024,no,10,0.51,Colombia,https://no.wikipedia.org/wiki/Colombia,,,,,,,,,
38555,61771,no,10,0.51,Tyskland 1945-1990,https://no.wikipedia.org/wiki/Tyskland 1945-1990,,,,,,,,,
21757,34097,no,10,0.51,Elektromagnetisk stråling,https://no.wikipedia.org/wiki/Elektromagnetisk stråling,,,,,,,,,
144831,272039,no,10,0.51,Lviv,https://no.wikipedia.org/wiki/Lviv,,,,,,,,,
109706,192083,no,10,0.51,Reiseplan (lufttrafikktjeneste),https://no.wikipedia.org/wiki/Reiseplan (lufttrafikktjeneste),,,,,,,,,
355512,659878,no,10,0.51,Sitrusfrukt,https://no.wikipedia.org/wiki/Sitrusfrukt,,,,,,,,,
334619,614730,no,10,0.51,Panserskip,https://no.wikipedia.org/wiki/Panserskip,,,,,,,,,
620873,1371063,no,10,0.51,Islendinga saga,https://no.wikipedia.org/wiki/Islendinga saga,,,,,,,,,
86525,148970,no,10,0.51,Kurt Cobain,https://no.wikipedia.org/wiki/Kurt Cobain,,,,,,,,,
519708,1096730,no,10,0.51,Verdenscupen i skihopping,https://no.wikipedia.org/wiki/Verdenscupen i skihopping,,,,,,,,,
596000,1287111,no,10,0.51,Liste over forfattere i Norsk Salmebok 2013,https://no.wikipedia.org/wiki/Liste over forfattere i Norsk Salmebok 2013,,,,,,,,,
141538,262874,no,10,0.51,Dagsrevyen,https://no.wikipedia.org/wiki/Dagsrevyen,,,,,,,,,
57393,92548,no,10,0.51,Angrepet på Pearl Harbor,https://no.wikipedia.org/wiki/Angrepet på Pearl Harbor,,,,,,,,,
92688,160799,no,10,0.51,Magnus Berrføtt,https://no.wikipedia.org/wiki/Magnus Berrføtt,,,,,,,,,
324926,592467,no,10,0.51,Profesjonell wrestling,https://no.wikipedia.org/wiki/Profesjonell wrestling,,,,,,,,,
387813,733418,no,10,0.51,Borg,https://no.wikipedia.org/wiki/Borg,,,,,,,,,
12692,20218,no,43,0.9,Sør-Afrika,https://no.wikipedia.org/wiki/Sør-Afrika,,,,,,,,,
13001,20761,no,43,0.9,Martin Luther,https://no.wikipedia.org/wiki/Martin Luther,,,,,,,,,
27981,44568,no,43,0.9,Russland,https://no.wikipedia.org/wiki/Russland,,,,,,,,,
