,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
92077,230735,cs,65,0.91,Teorie o řízené demolici budov Světového obchodního centra,https://cs.wikipedia.org/wiki/Teorie o řízené demolici budov Světového obchodního centra,,,,,,,,,
114276,290123,cs,65,0.91,Atentát na Hitlera z 20. července 1944,https://cs.wikipedia.org/wiki/Atentát na Hitlera z 20. července 1944,,,,,,,,,
133439,341875,cs,65,0.91,Hubbleův vesmírný dalekohled,https://cs.wikipedia.org/wiki/Hubbleův vesmírný dalekohled,,,,,,,,,
238174,653710,cs,65,0.91,Občanská válka v Libyi (2011),https://cs.wikipedia.org/wiki/Občanská válka v Libyi (2011),,,,,,,,,
338481,946960,cs,65,0.91,Penélope Cruzová,https://cs.wikipedia.org/wiki/Penélope Cruzová,,,,,,,,,
400230,1153520,cs,65,0.91,Autonomie,https://cs.wikipedia.org/wiki/Autonomie,,,,,,,,,
1831,3209,cs,66,0.92,Čeština,https://cs.wikipedia.org/wiki/Čeština,,,,,,,,,
5700,10286,cs,66,0.92,Jan Žižka,https://cs.wikipedia.org/wiki/Jan Žižka,,,,,,,,,
24282,47394,cs,66,0.92,Islám,https://cs.wikipedia.org/wiki/Islám,,,,,,,,,
31586,72076,cs,66,0.92,Přemysl Otakar I.,https://cs.wikipedia.org/wiki/Přemysl Otakar I.,,,,,,,,,
71797,172638,cs,66,0.92,Prezident České republiky,https://cs.wikipedia.org/wiki/Prezident České republiky,,,,,,,,,
271656,757072,cs,66,0.92,Karel VI. Schwarzenberg,https://cs.wikipedia.org/wiki/Karel VI. Schwarzenberg,,,,,,,,,
4078,7484,cs,67,0.92,Seznam prezidentů Československa,https://cs.wikipedia.org/wiki/Seznam prezidentů Československa,,,,,,,,,
6720,11887,cs,67,0.92,Katolická církev/archiv-01,https://cs.wikipedia.org/wiki/Katolická církev/archiv-01,,,,,,,,,
18477,33628,cs,67,0.92,Benešovy dekrety,https://cs.wikipedia.org/wiki/Benešovy dekrety,,,,,,,,,
110627,280651,cs,67,0.92,Laa an der Thaya,https://cs.wikipedia.org/wiki/Laa an der Thaya,,,,,,,,,
262247,729247,cs,67,0.92,Goliath (lehký nosič nálože),https://cs.wikipedia.org/wiki/Goliath (lehký nosič nálože),,,,,,,,,
5544,9996,cs,68,0.92,Buddhismus,https://cs.wikipedia.org/wiki/Buddhismus,,,,,,,,,
5864,10549,cs,68,0.92,Bruntál,https://cs.wikipedia.org/wiki/Bruntál,,,,,,,,,
18774,34380,cs,68,0.92,Listina základních práv a svobod,https://cs.wikipedia.org/wiki/Listina základních práv a svobod,,,,,,,,,
42751,104879,cs,68,0.92,George W. Bush,https://cs.wikipedia.org/wiki/George W. Bush,,,,,,,,,
180446,480266,cs,68,0.92,Star Trek (seriál),https://cs.wikipedia.org/wiki/Star Trek (seriál),,,,,,,,,
190274,511842,cs,68,0.92,Moskevské knížectví,https://cs.wikipedia.org/wiki/Moskevské knížectví,,,,,,,,,
192690,518810,cs,68,0.92,Nacistické Německo,https://cs.wikipedia.org/wiki/Nacistické Německo,,,,,,,,,
205483,548356,cs,68,0.92,Havárie Tu-154 u Smolenska,https://cs.wikipedia.org/wiki/Havárie Tu-154 u Smolenska,,,,,,,,,
341366,955453,cs,68,0.92,Starobylé východní církve,https://cs.wikipedia.org/wiki/Starobylé východní církve,,,,,,,,,
14311,24189,cs,69,0.92,České Budějovice,https://cs.wikipedia.org/wiki/České Budějovice,,,,,,,,,
73289,175559,cs,69,0.92,Národně socialistická německá dělnická strana,https://cs.wikipedia.org/wiki/Národně socialistická německá dělnická strana,,,,,,,,,
83243,205611,cs,69,0.92,Sovětský svaz,https://cs.wikipedia.org/wiki/Sovětský svaz,,,,,,,,,
105569,266947,cs,69,0.92,Kofola,https://cs.wikipedia.org/wiki/Kofola,,,,,,,,,
168323,444969,cs,69,0.92,Hnutí pro-life,https://cs.wikipedia.org/wiki/Hnutí pro-life,,,,,,,,,
