lang,page_id,page_title,subheading_title,user_text,indentation_depth,subheading_line
pl,182.0,Ateizm/Archiwum 1,Liczba ateistów w różnych społeczeństwach ,Ephenoir,0.0,3.0
pl,182.0,Ateizm/Archiwum 1,Liczba ateistów w różnych społeczeństwach ,Ineptus,0.0,4.0
pl,182.0,Ateizm/Archiwum 1,Liczba ateistów w różnych społeczeństwach ,Akir,0.0,5.0
pl,182.0,Ateizm/Archiwum 1,Z notatek... ,None,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Filozofia ,195.93.60.67,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Artyku\u0142 nie jest neutralny! ,Roo72,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Artyku\u0142 nie jest neutralny! ,Volrath,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Volrath,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Jazz,1.0,2.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Antecorda,2.0,3.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Jazz,0.0,4.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Palladinus,1.0,5.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Przykuta,0.0,6.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Shaqspeare,1.0,7.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Jazz,0.0,8.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Przykuta,2.0,9.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Jazz,0.0,10.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Przykuta,2.0,11.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Volrath,1.0,12.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Volrath,0.0,13.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,Ephenoir,0.0,14.0
pl,182.0,Ateizm/Archiwum 1,Nadu\u017cycia ,DvK,0.0,15.0
pl,182.0,Ateizm/Archiwum 1,Ontologicznie przeciwny... ,"Mch,ifuw",0.0,1.0
pl,182.0,Ateizm/Archiwum 1,"Sprzeczności ksiąg uznawanych przez różne religie za ""święte"" ",Patrizio,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,"Sprzeczności ksiąg uznawanych przez różne religie za ""święte"" ",NLoriel,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Przedstawiciele,NLoriel,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,"W\u0105tpliwo\u015b\u0107 co do cz\u0119\u015bci ""etymologia"" ","Mch,ifuw",0.0,1.0
pl,182.0,Ateizm/Archiwum 1,NPOV,Darked,2.0,1.0
pl,182.0,Ateizm/Archiwum 1,Brak demografii ,Laforgue,1.0,1.0
pl,182.0,Ateizm/Archiwum 1,Co do NPOV,Laforgue,0.0,1.0
