page_id,sub_index,posts,max_depth,authors
173.0,1,1,0,0
173.0,1,1,0,1
173.0,1,1,0,0
173.0,1,1,0,1
173.0,1,1,0,0
173.0,1,1,0,1
173.0,1,1,0,0
173.0,1,1,0,0
173.0,1,1,0,0
173.0,1,2,2.0,2
173.0,1,2,3.0,1
177.0,1,1,0,0
177.0,1,1,0,1
177.0,1,3,3.0,3
177.0,1,1,0,0
177.0,1,4,3.0,2
177.0,1,3,2.0,3
177.0,1,1,0,1
177.0,1,9,3.0,3
177.0,1,2,0,1
177.0,1,5,4.0,4
177.0,1,1,0,1
177.0,1,2,1.0,2
177.0,1,4,1.0,3
177.0,1,5,2.0,4
177.0,1,2,0,2
177.0,1,1,0,1
177.0,1,1,0,0
177.0,1,1,1.0,1
177.0,1,5,4.0,2
177.0,1,11,3.0,3
177.0,1,3,2.0,2
177.0,1,1,0,1
177.0,1,1,0,1
177.0,1,1,0,1
179.0,1,1,0,1
179.0,1,1,0,1
179.0,1,1,0,0
179.0,1,1,0,0
179.0,1,1,0,1
179.0,1,3,0,2
179.0,1,1,0,0
179.0,1,1,0,0
179.0,1,1,0,1
179.0,1,1,0,1
179.0,1,1,0,1
179.0,1,1,0,1
179.0,1,3,2.0,3
179.0,1,12,4.0,7
179.0,1,1,0,1
179.0,1,2,1.0,2
179.0,1,1,0,1
179.0,1,1,1.0,1
179.0,1,4,2.0,2
179.0,1,1,0,1
179.0,1,5,4.0,3
179.0,1,3,0,3
179.0,1,4,2.0,4
179.0,1,17,4.0,5
179.0,1,41,5.0,7
179.0,1,3,2.0,2
179.0,1,37,7.0,6
179.0,1,40,11.0,7
179.0,1,12,6.0,4
179.0,1,5,2.0,3
179.0,1,4,2.0,2
179.0,1,4,3.0,3
179.0,1,1,0,1
179.0,1,2,1.0,2
179.0,1,1,0,1
179.0,1,13,3.0,7
179.0,1,1,0,1
179.0,1,2,1.0,2
179.0,1,6,5.0,2
179.0,1,1,0,1
179.0,1,3,2.0,3
179.0,1,1,0,0
179.0,1,2,1.0,1
179.0,1,1,0,0
179.0,1,1,0,1
179.0,1,2,1.0,1
179.0,1,1,0,1
179.0,1,14,8.0,7
179.0,1,3,1.0,2
179.0,1,1,0,1
209.0,1,1,0,0
209.0,1,1,0,1
209.0,1,2,0,2
209.0,1,1,0,0
209.0,1,1,0,1
209.0,1,1,0,0
209.0,1,1,0,0
209.0,1,2,0,2
209.0,1,1,0,0
209.0,1,1,0,0
209.0,1,2,2.0,2
209.0,1,1,1.0,1
209.0,1,3,2.0,3
209.0,1,1,0,0
209.0,1,5,2.0,2
209.0,1,7,5.0,3
209.0,1,3,3.0,2
209.0,1,1,0,1
209.0,1,1,0,0
216.0,1,3,0,3
216.0,1,1,0,1
250.0,1,3,1.0,1
278.0,1,2,0,2
278.0,1,1,0,1
278.0,1,1,0,1
278.0,1,10,6.0,5
278.0,1,1,1.0,1
278.0,1,1,0,1
278.0,1,3,2.0,3
278.0,1,1,1.0,1
278.0,1,1,0,1
278.0,1,10,1.0,9
278.0,1,3,2.0,3
278.0,1,2,1.0,2
278.0,1,2,1.0,2
278.0,1,1,0,1
278.0,1,2,1.0,2
278.0,1,3,2.0,2
278.0,1,3,2.0,2
278.0,1,14,11.0,4
278.0,1,10,8.0,3
278.0,1,2,0,2
285.0,1,5,0,2
305.0,1,2,1.0,2
305.0,1,1,0,0
305.0,1,2,1.0,2
305.0,1,1,0,1
308.0,1,1,0,0
308.0,1,10,1.0,5
308.0,1,4,2.0,3
308.0,1,2,1.0,2
308.0,1,1,0,0
308.0,1,5,3.0,3
308.0,1,9,3.0,6
308.0,1,1,0,0
308.0,1,2,1.0,2
308.0,1,4,3.0,2
308.0,1,11,5.0,3
308.0,1,16,5.0,3
308.0,1,2,1.0,2
308.0,1,5,3.0,3
308.0,1,2,1.0,2
334.0,1,17,3.0,12
334.0,1,1,0,1
433.0,1,1,0,0
433.0,1,1,0,1
433.0,1,1,0,0
433.0,1,1,0,0
433.0,1,1,0,0
461.0,1,1,0,0
461.0,1,1,0,1
461.0,1,1,0,1
461.0,1,2,1.0,2
461.0,1,1,0,0
461.0,1,1,0,1
461.0,1,1,0,1
461.0,1,1,0,1
461.0,1,1,1.0,1
461.0,1,3,2.0,3
461.0,1,1,1.0,1
461.0,1,2,1.0,2
461.0,1,1,0,1
483.0,1,5,0,5
496.0,1,4,0,3
496.0,1,1,0,1
496.0,1,3,1.0,2
496.0,1,7,3.0,3
496.0,1,29,4.0,8
496.0,1,6,4.0,4
496.0,1,4,2.0,2
496.0,1,3,2.0,2
496.0,1,3,0,3
496.0,1,1,0,1
496.0,1,3,2.0,3
496.0,1,3,0,2
496.0,1,2,0,2
496.0,1,1,0,1
496.0,1,3,3.0,3
496.0,1,4,3.0,3
496.0,1,2,1.0,2
496.0,1,1,0,1
496.0,1,2,1.0,2
496.0,1,5,2.0,2
496.0,1,2,1.0,1
496.0,1,10,4.0,2
496.0,1,2,0,2
496.0,1,1,0,1
496.0,1,2,1.0,1
496.0,1,1,0,1
496.0,1,3,1.0,2
496.0,1,1,0,1
496.0,1,6,2.0,3
496.0,1,4,3.0,2
496.0,1,2,0,2
496.0,1,1,0,1
533.0,1,1,0,0
533.0,1,5,2.0,3
533.0,1,1,0,0
533.0,1,5,2.0,3
533.0,1,1,0,0
533.0,1,1,0,0
533.0,1,1,1.0,1
533.0,1,3,0,1
533.0,1,1,0,1
533.0,1,3,2.0,2
533.0,1,2,3.0,2
533.0,1,1,1.0,1
533.0,1,3,3.0,2
533.0,1,1,0,1
533.0,1,1,2.0,1
533.0,1,1,0,0
533.0,1,2,1.0,2
533.0,1,4,1.0,2
533.0,1,2,1.0,2
533.0,1,2,0,2
533.0,1,1,0,1
533.0,1,3,3.0,2
533.0,1,1,0,1
533.0,1,1,0,1
533.0,1,2,1.0,2
533.0,1,2,1.0,2
533.0,1,1,0,1
533.0,1,1,0,1
533.0,1,1,0,1
533.0,1,1,0,1
559.0,1,1,0,0
559.0,1,2,1.0,2
559.0,1,3,3.0,3
