page_id,sub_index,posts,max_depth,authors
1265.0,1,8,1.0,5
1572.0,1,2,1.0,2
1572.0,1,1,1.0,1
1572.0,1,7,1.0,4
1572.0,1,25,5.0,8
1572.0,1,1,0,0
1572.0,1,1,0,1
1614.0,1,1,0,0
1614.0,1,1,0,1
1614.0,1,2,0,2
1618.0,1,4,0,3
1629.0,1,1,0,1
1629.0,1,3,0,3
1629.0,1,2,0,2
1657.0,1,1,0,0
1657.0,1,1,0,1
1705.0,1,12,1.0,6
1709.0,1,1,0,1
1709.0,1,1,0,1
1709.0,1,3,4.0,2
1709.0,1,3,2.0,3
1709.0,1,1,0,0
1709.0,1,1,0,1
1709.0,1,6,5.0,2
1709.0,1,3,1.0,3
1709.0,1,1,0,1
1737.0,1,3,1.0,2
1737.0,1,1,0,0
1737.0,1,1,0,0
1737.0,1,3,0,2
1737.0,1,1,0,0
1749.0,1,5,2.0,3
1758.0,1,2,0,2
1758.0,1,2,0,1
1763.0,1,1,0,1
1763.0,1,2,0,2
1763.0,1,2,0,2
1763.0,1,1,0,1
1763.0,1,2,0,2
1770.0,1,5,1.0,3
1772.0,1,2,0,1
1780.0,1,1,0,0
1780.0,1,2,0,2
1780.0,1,3,2.0,3
1780.0,1,1,0,1
1784.0,1,1,0,0
1784.0,1,1,0,0
1784.0,1,1,1.0,1
1784.0,1,1,0,1
1784.0,1,4,3.0,3
1784.0,1,5,2.0,3
1785.0,1,1,0,0
1785.0,1,1,0,1
1785.0,1,2,2.0,2
1785.0,1,4,2.0,3
1785.0,1,3,2.0,2
1785.0,1,1,0,1
1787.0,1,1,0,0
1787.0,1,1,0,0
1787.0,1,1,0,1
1787.0,1,1,0,1
1801.0,1,2,1.0,2
1801.0,1,1,0,1
1801.0,1,1,0,1
1823.0,1,1,0,1
1823.0,1,1,0,1
1823.0,1,1,0,0
1823.0,1,3,2.0,3
1823.0,1,1,0,0
1823.0,1,2,0,2
1823.0,1,1,0,1
1823.0,1,1,0,1
1823.0,1,4,0,2
1823.0,1,2,0,2
1823.0,1,2,2.0,2
1823.0,1,1,0,1
1823.0,1,11,1.0,3
1823.0,1,4,1.0,4
1823.0,1,8,1.0,3
1823.0,1,9,0,4
1823.0,1,3,0,3
1823.0,1,1,0,1
1823.0,1,2,0,2
1823.0,1,1,0,0
1823.0,1,1,0,0
1823.0,1,3,0,2
1823.0,1,3,3.0,2
1823.0,1,1,0,1
1823.0,1,1,0,1
1823.0,1,1,0,0
1823.0,1,1,0,1
1823.0,1,1,1.0,1
1823.0,1,1,0,0
1823.0,1,1,0,0
1823.0,1,1,0,0
1823.0,1,11,1.0,2
1823.0,1,6,1.0,2
1823.0,1,4,2.0,2
1823.0,1,9,2.0,2
1824.0,1,1,0,0
1824.0,1,16,2.0,6
1826.0,1,3,2.0,3
1842.0,1,4,4.0,2
1842.0,1,2,2.0,2
1842.0,1,1,0,1
1842.0,1,1,0,1
1842.0,1,1,0,1
1844.0,1,2,1.0,2
1844.0,1,3,0,3
1844.0,1,1,0,1
1844.0,1,1,0,1
1844.0,1,1,0,0
1861.0,1,3,1.0,3
1867.0,1,1,0,1
1867.0,1,1,0,1
1915.0,1,2,0,1
1916.0,1,1,0,1
1916.0,1,1,0,1
1916.0,1,2,0,0
1916.0,1,1,0,1
1919.0,1,1,0,0
1919.0,1,1,0,0
1919.0,1,1,0,0
1923.0,1,4,2.0,3
1923.0,1,1,0,0
1923.0,1,2,0,2
1923.0,1,11,3.0,4
1923.0,1,1,0,1
1923.0,1,1,0,0
1923.0,1,1,0,1
1923.0,1,1,0,1
1923.0,1,1,0,0
1941.0,1,3,0,2
1941.0,1,1,0,1
1941.0,1,3,1.0,2
1941.0,1,2,0,2
1941.0,1,2,0,2
1949.0,1,10,1.0,4
2111.0,1,3,0,3
2111.0,1,2,0,2
2111.0,1,2,0,0
2111.0,1,2,1.0,2
2111.0,1,2,1.0,2
2142.0,1,10,2.0,3
2182.0,1,2,0,2
2182.0,1,2,0,2
2182.0,1,1,0,1
2182.0,1,1,0,1
2182.0,1,1,0,1
2182.0,1,1,0,0
2182.0,1,1,0,0
2182.0,1,1,0,1
2182.0,1,1,0,1
2191.0,1,1,0,0
2191.0,1,2,0,2
2191.0,1,1,0,0
2191.0,1,1,0,0
2221.0,1,3,0,2
2315.0,1,2,1.0,2
2315.0,1,4,1.0,4
2315.0,1,1,0,1
2315.0,1,4,3.0,2
2323.0,1,7,1.0,6
2391.0,1,4,1.0,4
2391.0,1,1,0,1
2391.0,1,1,0,0
2391.0,1,1,0,1
2391.0,1,1,0,1
2391.0,1,1,0,0
2391.0,1,1,0,1
2391.0,1,1,0,1
2391.0,1,2,0,2
2391.0,1,2,1.0,2
2391.0,1,1,0,1
2391.0,1,2,1.0,2
2391.0,1,2,0,2
2391.0,1,2,1.0,2
2391.0,1,3,1.0,2
2391.0,1,3,2.0,2
2483.0,1,9,2.0,5
2504.0,1,1,0,0
2504.0,1,1,0,1
2600.0,1,6,1.0,4
2653.0,1,2,2.0,2
2653.0,1,1,0,1
2653.0,1,1,0,0
2676.0,1,5,1.0,3
2681.0,1,3,1.0,2
2738.0,1,1,0,0
2738.0,1,1,0,0
2738.0,1,6,2.0,4
2738.0,1,1,0,1
2738.0,1,1,0,0
2738.0,1,4,1.0,3
2738.0,1,2,0,2
2757.0,1,5,2.0,5
2757.0,1,1,3.0,1
2757.0,1,1,0,1
2757.0,1,1,0,1
2757.0,1,1,0,1
2774.0,1,6,3.0,4
2785.0,1,1,0,0
2902.0,1,5,0,4
3295.0,1,2,1.0,2
3295.0,1,2,0,1
3295.0,1,1,0,0
3295.0,1,1,0,0
3295.0,1,1,0,1
3295.0,1,1,0,0
3295.0,1,1,0,0
3295.0,1,1,0,1
3295.0,1,1,0,0
3295.0,1,1,0,0
3295.0,1,1,0,0
3295.0,1,1,0,1
3295.0,1,1,0,1
3337.0,1,2,0,1
3346.0,1,1,0,1
3346.0,1,1,0,1
3346.0,1,5,4.0,3
3355.0,1,1,0,1
3355.0,1,1,0,1
3355.0,1,2,0,2
3355.0,1,4,3.0,3
3357.0,1,1,0,0
3357.0,1,1,0,0
3357.0,1,1,0,0
3357.0,1,1,0,0
3357.0,1,3,0,3
3357.0,1,1,0,1
3362.0,1,1,0,1
3362.0,1,1,0,0
3362.0,1,2,0,2
3362.0,1,8,4.0,2
3362.0,1,3,2.0,3
3362.0,1,1,0,0
3362.0,1,1,0,1
3373.0,1,1,0,0
3373.0,1,1,0,0
3373.0,1,1,0,0
3373.0,1,1,0,0
3373.0,1,1,0,1
3373.0,1,1,0,0
3373.0,1,1,0,0
3373.0,1,1,0,1
3414.0,1,1,0,1
3414.0,1,9,3.0,6
3414.0,1,1,0,1
3414.0,1,2,1.0,2
3414.0,1,2,1.0,2
3414.0,1,1,0,1
3414.0,1,3,0,2
3414.0,1,3,1.0,3
3414.0,1,1,0,0
3414.0,1,2,1.0,2
3414.0,1,1,1.0,1
3414.0,1,4,2.0,2
3414.0,1,10,2.0,8
3414.0,1,4,1.0,2
3414.0,1,2,2.0,2
3414.0,1,1,0,1
3414.0,1,1,0,1
3414.0,1,1,0,1
3414.0,1,4,4.0,1
3414.0,1,1,0,1
3420.0,1,1,0,0
3420.0,1,1,0,1
3420.0,1,2,2.0,2
3420.0,1,1,0,0
3420.0,1,1,0,0
3420.0,1,1,0,0
3420.0,1,2,0,1
3420.0,1,1,0,0
3420.0,1,1,0,0
3420.0,1,1,0,1
3420.0,1,7,3.0,6
3423.0,1,5,3.0,4
3423.0,1,3,2.0,3
3423.0,1,1,0,0
3457.0,1,8,2.0,4
3457.0,1,4,1.0,3
3457.0,1,2,0,2
3469.0,1,3,1.0,1
3469.0,1,1,0,1
3469.0,1,2,0,2
3469.0,1,1,0,0
3469.0,1,1,1.0,1
3469.0,1,1,0,0
3469.0,1,1,0,0
3469.0,1,1,0,0
3469.0,1,1,0,1
3480.0,1,6,0,3
3494.0,1,1,0,1
3494.0,1,1,0,1
3515.0,1,1,0,1
3515.0,1,1,0,1
3515.0,1,1,0,1
3515.0,1,1,0,1
3515.0,1,7,3.0,3
3515.0,1,4,1.0,2
3518.0,1,6,0,4
3596.0,1,2,0,2
3596.0,1,1,0,0
3596.0,1,1,0,0
3596.0,1,1,0,0
3596.0,1,2,0,2
3596.0,1,1,0,1
3607.0,1,6,3.0,3
3620.0,1,3,1.0,2
3621.0,1,1,0,1
3621.0,1,1,0,0
3629.0,1,1,0,0
3629.0,1,3,2.0,3
3629.0,1,9,0,3
3635.0,1,6,1.0,5
3636.0,1,1,0,0
3636.0,1,1,1.0,1
3647.0,1,4,0,4
3647.0,1,1,0,1
3647.0,1,1,0,0
3650.0,1,11,0,5
3703.0,1,1,0,1
3708.0,1,2,1.0,2
3709.0,1,3,1.0,2
3709.0,1,1,0,1
3709.0,1,4,1.0,2
3709.0,1,3,1.0,2
3709.0,1,1,0,0
3720.0,1,2,0,1
3723.0,1,5,2.0,3
3730.0,1,2,0,2
3730.0,1,8,2.0,6
3730.0,1,2,0,2
3730.0,1,1,0,0
3730.0,1,1,0,1
3730.0,1,8,0,1
3730.0,1,2,0,1
3730.0,1,1,0,0
3759.0,1,3,0,3
3759.0,1,1,0,0
3761.0,1,2,2.0,2
3761.0,1,2,0,2
3776.0,1,8,2.0,6
3788.0,1,1,0,0
3793.0,1,2,1.0,2
3794.0,1,1,0,1
3796.0,1,9,3.0,4
3810.0,1,1,0,1
3810.0,1,1,0,0
3810.0,1,1,0,0
3829.0,1,12,3.0,6
3849.0,1,2,0,2
3849.0,1,1,0,0
3849.0,1,1,0,0
3849.0,1,2,0,1
3849.0,1,1,0,0
3849.0,1,1,0,0
3849.0,1,1,0,0
3849.0,1,1,0,1
3849.0,1,1,0,1
3849.0,1,7,3.0,4
3849.0,1,1,0,1
3849.0,1,1,0,0
3849.0,1,1,0,1
3849.0,1,1,0,1
3849.0,1,1,0,1
3850.0,1,8,3.0,3
3860.0,1,1,0,1
3924.0,1,2,0,1
3924.0,1,3,0,0
3945.0,1,15,6.0,5
3945.0,1,1,0,1
3945.0,1,1,0,1
3945.0,1,1,0,1
3950.0,1,1,0,1
3950.0,1,2,2.0,1
3950.0,1,2,1.0,2
3950.0,1,1,0,0
3950.0,1,15,3.0,6
3950.0,1,1,0,1
3950.0,1,1,0,1
3950.0,1,2,1.0,2
3950.0,1,1,0,1
3950.0,1,3,2.0,1
3950.0,1,17,11.0,4
3952.0,1,2,0,1
3960.0,1,1,0,1
3963.0,1,2,0,1
3974.0,1,3,1.0,3
3974.0,1,18,4.0,3
3974.0,1,2,0,2
3974.0,1,13,6.0,4
3974.0,1,1,0,1
3985.0,1,7,2.0,3
3997.0,1,1,0,0
4003.0,1,1,0,0
4003.0,1,2,1.0,2
4003.0,1,3,3.0,3
4003.0,1,8,3.0,5
4003.0,1,2,0,2
4003.0,1,1,0,1
4003.0,1,1,0,0
4003.0,1,1,0,0
4003.0,1,2,1.0,2
4003.0,1,5,1.0,3
4003.0,1,6,2.0,4
4003.0,1,1,0,1
4010.0,1,15,3.0,5
4067.0,1,2,0,2
4067.0,1,7,2.0,2
4067.0,1,1,0,0
4077.0,1,1,1.0,1
4077.0,1,1,0,1
4077.0,1,1,0,0
4077.0,1,5,2.0,2
4077.0,1,1,0,1
4077.0,1,5,6.0,4
4077.0,1,1,0,1
4077.0,1,1,0,0
4077.0,1,1,0,1
4077.0,1,1,0,1
4077.0,1,1,0,0
4077.0,1,1,0,0
4096.0,1,1,0,0
4096.0,1,1,0,1
4096.0,1,1,0,1
4104.0,1,7,3.0,4
4112.0,1,1,0,1
4115.0,1,1,0,0
4115.0,1,1,0,0
4115.0,1,1,0,1
4115.0,1,1,0,0
4115.0,1,1,0,1
4115.0,1,1,0,1
4115.0,1,1,0,0
4115.0,1,1,0,1
4115.0,1,1,0,0
4115.0,1,1,0,0
4115.0,1,1,0,1
4132.0,1,4,0,2
4132.0,1,1,0,0
4132.0,1,1,1.0,1
4132.0,1,5,2.0,3
4132.0,1,1,0,1
4132.0,1,1,0,0
4132.0,1,3,2.0,2
4132.0,1,1,0,1
4137.0,1,18,3.0,12
4169.0,1,1,0,1
4169.0,1,3,0,3
4169.0,1,1,0,0
4169.0,1,1,0,0
4178.0,1,4,1.0,2
4182.0,1,1,0,1
4188.0,1,3,0,2
4191.0,1,2,2.0,2
4194.0,1,1,0,1
4194.0,1,1,0,1
4207.0,1,6,0,5
4265.0,1,1,0,1
4265.0,1,8,2.0,5
4265.0,1,2,1.0,2
4265.0,1,1,0,1
4265.0,1,1,0,0
4265.0,1,2,1.0,2
4265.0,1,2,0,1
4265.0,1,1,0,1
4265.0,1,2,0,2
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,1,0,0
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,2,0,2
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,1,0,1
4265.0,1,2,0,2
4265.0,1,1,0,0
4265.0,1,7,1.0,2
4265.0,1,2,0,2
4265.0,1,2,0,2
4268.0,1,1,0,0
4268.0,1,1,0,1
4269.0,1,3,0,2
4275.0,1,1,0,1
4275.0,1,1,0,1
4275.0,1,1,0,1
4275.0,1,1,0,0
4275.0,1,1,1.0,1
4275.0,1,1,0,1
4299.0,1,2,0,2
4299.0,1,1,0,1
4299.0,1,2,0,2
4299.0,1,1,0,1
